R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
stats,optim,Rosenbrock,10,"(-1.22295536100864, -2.16849564108998, 3.05514051346108, -3.59857354080305, -0.935253805946559, -2.07437823293731, -4.11068425048143, -3.31069286447018, -0.349653249140829, -0.416334902402014)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,7.7546137380942e-08,"(0.999997786112097, 0.999996559453584, 0.999994645869901, 0.999990922694956, 0.999983600924549, 0.999968889929469, 0.99993953327525, 0.999880659010566, 0.999762593604225, 0.999525604075757)",152,152,52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,0.0346424579620361,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,82.997837831348,"(0.519084917694972, 0.48406916553946, 0.151943914230765, 0.178884221748882, 0.0342435252452683, 0.602208048792611, 0.0694633768249724, 0.346445052796092, 0.141375081766761, 0.391964021146612)",40,-,-,-,0.0986149311065674,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,59.8939967000817,"(-0.81831602146849, 0.157036537245661, -0.0640540430322289, -0.108409075145921, 0.185976728722499, -0.137166079110066, -0.0535790684106233, -0.0414702452903557, -0.307361956322012, 0.269635425549303)",40,82,-,-,0.0691077709197998,secs,0.1
pso,psoptim,Rosenbrock,10,"(-1.22295536100864, -2.16849564108998, 3.05514051346108, -3.59857354080305, -0.935253805946559, -2.07437823293731, -4.11068425048143, -3.31069286447018, -0.349653249140829, -0.416334902402014)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,7.25685622412197,"(0.613769625765513, 0.393266578441998, 0.149355781687781, 0.034163226465466, -0.000164326890637112, 0.0291898206429302, 0.0152821334254764, 0.00956882023244488, -0.00233830114202231, 0.0158908202276184)",140,2240,2,Maximal number of iterations reached,0.100188493728638,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(-1.22295536100864, -2.16849564108998, 3.05514051346108, -3.59857354080305, -0.935253805946559, -2.07437823293731, -4.11068425048143, -3.31069286447018, -0.349653249140829, -0.416334902402014)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,10.0600759255103,"(0.514637361804308, 0.275042152756486, 0.0829646031668822, -0.078105131693283, 0.0768537669180563, -0.00932971317714096, 0.0690643909800413, 0.0856286233846953, -0.0418280971714976, -0.00414292435077715)",47,-,-,-,0.104809045791626,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(-1.22295536100864, -2.16849564108998, 3.05514051346108, -3.59857354080305, -0.935253805946559, -2.07437823293731, -4.11068425048143, -3.31069286447018, -0.349653249140829, -0.416334902402014)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,2.87212440851091,"(0.976001674484515, 0.952456210411861, 0.907366009322488, 0.827917642822436, 0.687199098891238, 0.477648607428126, 0.238725066744981, 0.062515467872802, 0.0139694168435503, -9.09500428414785e-05)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0846347808837891,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(-1.22295536100864, -2.16849564108998, 3.05514051346108, -3.59857354080305, -0.935253805946559, -2.07437823293731, -4.11068425048143, -3.31069286447018, -0.349653249140829, -0.416334902402014)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,5.4524874874336,"(0.868773788621462, 0.754962311723538, 0.567614033330339, 0.322488178107653, 0.113744540464891, 0.0225351423354157, 0.00947546387015558, 0.00954696110287343, 0.0102197030413122, -0.000493388874213405)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0962741374969482,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(-1.22295536100864, -2.16849564108998, 3.05514051346108, -3.59857354080305, -0.935253805946559, -2.07437823293731, -4.11068425048143, -3.31069286447018, -0.349653249140829, -0.416334902402014)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,4.74182619520633e-20,"(1.00000000000481, 1.00000000000323, 0.999999999996861, 1.00000000000127, 0.999999999991706, 0.99999999999382, 0.999999999986294, 0.999999999977051, 0.999999999956705, 0.999999999915041)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.10905122756958,secs,0.1
stats,optim,Rosenbrock,10,"(1.41763378400356, -1.32951374165714, 0.283227402251214, -2.92742781341076, 0.858191796578467, -0.0361965247429907, 4.75560234393924, -2.6602567685768, -3.07356772013009, 3.24164136312902)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,1.21330479728286e-07,"(0.999997544298809, 0.999996074007169, 0.999993629017525, 0.999988974822868, 0.999979756224912, 0.999961317741159, 0.999924345934698, 0.999850170004742, 0.999701333199284, 0.999402745778027)",1350,1350,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.350038051605225,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,48.9584672534052,"(-0.512956574098451, 0.311719069819413, -0.154017971182947, 0.399075072317265, -0.0168107014330297, 0.201911410083633, 0.331872541051934, -0.010584309339405, 0.157936305922626, 0.0907163834822428)",40,-,-,-,0.0928075313568115,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,50.1015291035804,"(1.05947369787097, 1.24044851176584, 1.13041731318114, 0.956608587226422, 0.984679346717894, 0.760442127204523, 0.335956761020579, -0.0470368427660353, 0.0452864448566159, -0.235878349652037)",40,82,-,-,0.0664834976196289,secs,0.1
pso,psoptim,Rosenbrock,10,"(1.41763378400356, -1.32951374165714, 0.283227402251214, -2.92742781341076, 0.858191796578467, -0.0361965247429907, 4.75560234393924, -2.6602567685768, -3.07356772013009, 3.24164136312902)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,13.6102066065274,"(0.797145087690396, 0.597956674648554, 0.3123055111083, 0.259005009530706, 0.0783187954642857, 0.0379357525741563, 0.164332929648271, 0.170932769730927, 0.0177956624396612, -0.0671880629050496)",140,2240,2,Maximal number of iterations reached,0.12007737159729,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(1.41763378400356, -1.32951374165714, 0.283227402251214, -2.92742781341076, 0.858191796578467, -0.0361965247429907, 4.75560234393924, -2.6602567685768, -3.07356772013009, 3.24164136312902)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,9.30514651024028,"(0.292701597119932, 0.0969038918989727, 0.00977495330456832, 0.0433814308510912, 0.0257841727627006, 0.0706037788454029, 0.0577002890443367, 0.0056882164647385, -0.00747266679697775, 0.0599573252465635)",47,-,-,-,0.110739946365356,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(1.41763378400356, -1.32951374165714, 0.283227402251214, -2.92742781341076, 0.858191796578467, -0.0361965247429907, 4.75560234393924, -2.6602567685768, -3.07356772013009, 3.24164136312902)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,0.748341208849632,"(1.00207318035668, 1.00412168895781, 1.0089926436944, 1.01781105651924, 1.03653745598626, 1.07493456948799, 1.15619586361214, 1.3345474633091, 1.77278298301921, 3.14292154466395)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.075587272644043,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(1.41763378400356, -1.32951374165714, 0.283227402251214, -2.92742781341076, 0.858191796578467, -0.0361965247429907, 4.75560234393924, -2.6602567685768, -3.07356772013009, 3.24164136312902)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,6.36931769492314,"(1.00350624014304, 1.00760644401922, 1.01676580797079, 1.03557374618427, 1.07134442274264, 1.14574950505062, 1.31059694226078, 1.51702004912298, 2.23741983349183, 4.99589438437147)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0692760944366455,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(1.41763378400356, -1.32951374165714, 0.283227402251214, -2.92742781341076, 0.858191796578467, -0.0361965247429907, 4.75560234393924, -2.6602567685768, -3.07356772013009, 3.24164136312902)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,3.98657911234715,"(-0.993263373488414, 0.996606039758673, 0.99824061017816, 0.998988430325885, 0.999226147608727, 0.999073636325365, 0.998454153191411, 0.9970562029045, 0.994179276919841, 0.98839243382542)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0882902145385742,secs,0.1
stats,optim,Rosenbrock,10,"(-4.44087545387447, -4.29810509784147, 2.19316877424717, -0.803877417929471, -0.302708232775331, -1.28262443700805, -4.43960060132667, 0.63929361756891, -1.57302671577781, -4.37007735716179)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,9.3844761260702e-08,"(0.999998510696708, 0.999997410910444, 0.999995026094045, 0.999990960730846, 0.999982499863434, 0.999966172848403, 0.999933182310359, 0.999867402669747, 0.999736190150845, 0.999472414356432)",190,190,52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,0.0415425300598145,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,74.9291964231216,"(0.319539429972982, 0.219129132025677, -0.486932161536502, 0.255678114905493, 0.223223799711905, 0.209706679226316, 0.224141909933382, 0.468319098910263, 0.154832024127245, 0.37117210448016)",40,-,-,-,0.0905489921569824,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,97.429009994561,"(0.55268774897797, 0.404105086383593, 0.672561895598895, 0.337380808906627, -0.160948002751223, 0.379239568523277, -0.0201330987333285, 0.439201119662393, -0.0622927772948725, -0.38845051232502)",40,82,-,-,0.0909559726715088,secs,0.1
pso,psoptim,Rosenbrock,10,"(-4.44087545387447, -4.29810509784147, 2.19316877424717, -0.803877417929471, -0.302708232775331, -1.28262443700805, -4.43960060132667, 0.63929361756891, -1.57302671577781, -4.37007735716179)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,4.9153389151989,"(0.912204344766105, 0.825109455431415, 0.690027613012032, 0.47997657931243, 0.251082606842774, 0.0659653319152774, 0.00472567276380879, 0.0114660456101587, 0.00467119675225689, 0.021236382341759)",140,2240,2,Maximal number of iterations reached,0.0965180397033691,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(-4.44087545387447, -4.29810509784147, 2.19316877424717, -0.803877417929471, -0.302708232775331, -1.28262443700805, -4.43960060132667, 0.63929361756891, -1.57302671577781, -4.37007735716179)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,10.373977206903,"(0.263157894736842, 0.0969363340203346, -0.0331057096166295, 0.0361806884934493, -0.00421878157022336, 0.110717509753549, 0.0449555912224311, 0.00472826908499979, 0.0830943081325352, -0.0195479288883101)",47,-,-,-,0.0983719825744629,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(-4.44087545387447, -4.29810509784147, 2.19316877424717, -0.803877417929471, -0.302708232775331, -1.28262443700805, -4.43960060132667, 0.63929361756891, -1.57302671577781, -4.37007735716179)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,8.46123055006342,"(-0.903348209638366, 0.826560197045216, 0.690873023944562, 0.480684294321409, 0.242413762479982, 0.0667192247356198, 0.0145052816099846, 0.00999422067758173, 0.0100895160932798, 0.000155701223179206)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0693271160125732,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(-4.44087545387447, -4.29810509784147, 2.19316877424717, -0.803877417929471, -0.302708232775331, -1.28262443700805, -4.43960060132667, 0.63929361756891, -1.57302671577781, -4.37007735716179)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,9.5765060654809,"(-0.462790789518934, 0.227937885465237, 0.0628871274100537, 0.0137976369387334, 0.0104010044619068, 0.0103920544205467, 0.0100479585489688, 0.0102618396494403, 0.00996441283032774, -2.1040617105579e-05)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0734827518463135,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(-4.44087545387447, -4.29810509784147, 2.19316877424717, -0.803877417929471, -0.302708232775331, -1.28262443700805, -4.43960060132667, 0.63929361756891, -1.57302671577781, -4.37007735716179)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,0.000263514124229893,"(0.999903494466866, 0.999857821341661, 0.999794696155498, 0.999579998737921, 0.999117462400629, 0.998223251616402, 0.996493723079779, 0.992969341646996, 0.985995826522208, 0.972155050255408)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.103373527526855,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,7.18625593745379,"(0.618543283164293, 0.392451530529786, 0.175566539426676, 0.0360881923857353, 0.00574633170225143, 0.0181117150699749, 0.0104122255417162, 0.0215238587440417, -0.00354555705228431, 0.0123217453842721)",400,-,-,-,0.874709129333496,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,2.66501418235414,"(0.979931424672846, 0.959545092616789, 0.926737074966295, 0.857075902040959, 0.730272873189423, 0.536919734833625, 0.280012457207132, 0.0853346582485765, 0.0149392940652855, 0.00028452467374064)",530,1062,-,-,0.968926906585693,secs,1
pso,psoptim,Rosenbrock,10,"(1.4813755475916, -0.165166836231947, -3.55853019049391, -1.58655639970675, 1.16931968601421, 2.5112477154471, -1.43968038959429, 4.2882944457233, -2.28890810860321, 0.527112556155771)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.240932035813298,"(0.998327106057438, 0.996183923346104, 0.991724547796572, 0.983447836229437, 0.967073890554378, 0.935307102221341, 0.87456247999545, 0.770320334421836, 0.596830999431158, 0.356785003428891)",1600,25600,2,Maximal number of iterations reached,1.02062916755676,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(1.4813755475916, -0.165166836231947, -3.55853019049391, -1.58655639970675, 1.16931968601421, 2.5112477154471, -1.43968038959429, 4.2882944457233, -2.28890810860321, 0.527112556155771)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.119337743998572,"(0.994486985009483, 0.988328879964895, 0.988128306946591, 0.986100100983729, 0.98114202515256, 0.96818396113191, 0.948328040445277, 0.892351636821497, 0.794404633764, 0.64142358950635)",520,-,-,-,0.973997831344604,secs,1
nloptr,sbplx,Rosenbrock,10,"(1.4813755475916, -0.165166836231947, -3.55853019049391, -1.58655639970675, 1.16931968601421, 2.5112477154471, -1.43968038959429, 4.2882944457233, -2.28890810860321, 0.527112556155771)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.539046421412384,"(0.996392500227663, 0.992827416267249, 0.98572969337589, 0.971641799844498, 0.944703933704143, 0.89250845886601, 0.798467358703753, 0.637324541764568, 0.409474141980154, 0.164497304492883)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.02931022644043,secs,1
nloptr,cobyla,Rosenbrock,10,"(1.4813755475916, -0.165166836231947, -3.55853019049391, -1.58655639970675, 1.16931968601421, 2.5112477154471, -1.43968038959429, 4.2882944457233, -2.28890810860321, 0.527112556155771)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,0.654169983900238,"(0.996062489862356, 0.992255185250419, 0.984236927628708, 0.96836103131601, 0.937893112423303, 0.878709896311453, 0.771257367706908, 0.593186612929485, 0.357409875592928, 0.127648651223069)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.979270696640015,secs,1
nloptr,bobyqa,Rosenbrock,10,"(1.4813755475916, -0.165166836231947, -3.55853019049391, -1.58655639970675, 1.16931968601421, 2.5112477154471, -1.43968038959429, 4.2882944457233, -2.28890810860321, 0.527112556155771)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,2.91903186835063e-28,"(1, 1, 1, 1, 0.999999999999999, 0.999999999999998, 0.999999999999996, 0.999999999999993, 0.999999999999986, 0.999999999999971)",2568,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.100011348724365,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,7.78214969990029,"(0.562481551271358, 0.323668393194257, 0.0933801660552955, 0.0191941311126035, 0.0527442370836995, 0.000553194733174951, 0.045012565615286, 0.0361757029682774, 0.0141070033569806, -0.00220048347510695)",400,-,-,-,0.995319843292236,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.45295377060247,"(0.977215188841703, 0.955261607811754, 0.911400008964717, 0.804792580672479, 0.626529885953643, 0.369724383715286, 0.133611826014938, 0.018748345842914, 0.0101553220388709, 1.46110640147117e-05)",530,1062,-,-,1.01172947883606,secs,1
pso,psoptim,Rosenbrock,10,"(3.15843294141814, 3.50458223838359, 4.03033911716193, 1.29758712369949, 3.02335164276883, -1.5655430406332, -2.7973447763361, -0.0863275653682649, 4.20518113067374, 2.06466626143083)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.266896793170134,"(0.997903612675384, 0.99565915854635, 0.990508164466778, 0.983585354800484, 0.964470283691565, 0.93123003417666, 0.87055496232846, 0.757820919787883, 0.573374479742575, 0.330228071549405)",1600,25600,2,Maximal number of iterations reached,1.05717468261719,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(3.15843294141814, 3.50458223838359, 4.03033911716193, 1.29758712369949, 3.02335164276883, -1.5655430406332, -2.7973447763361, -0.0863275653682649, 4.20518113067374, 2.06466626143083)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.163175185213498,"(1.0004102792976, 1.00150748637894, 1.00519023565218, 1.00802372083543, 1.01789374021144, 1.03683162823523, 1.07570856649721, 1.15641761653443, 1.33312975312107, 1.79024726405078)",520,-,-,-,0.868716955184937,secs,1
nloptr,sbplx,Rosenbrock,10,"(3.15843294141814, 3.50458223838359, 4.03033911716193, 1.29758712369949, 3.02335164276883, -1.5655430406332, -2.7973447763361, -0.0863275653682649, 4.20518113067374, 2.06466626143083)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,1.34687147721841,"(1.00276480167422, 1.00554417119045, 1.01115019994119, 1.02248490095529, 1.04561496172537, 1.09354866368851, 1.19634994976708, 1.43225753264795, 2.05329545165159, 4.21658700597973)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.02349758148193,secs,1
nloptr,cobyla,Rosenbrock,10,"(3.15843294141814, 3.50458223838359, 4.03033911716193, 1.29758712369949, 3.02335164276883, -1.5655430406332, -2.7973447763361, -0.0863275653682649, 4.20518113067374, 2.06466626143083)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,0.11785315809486,"(0.998745369057702, 0.997381569420242, 0.994743997117021, 0.989550389647456, 0.979153087976448, 0.958693548483944, 0.918566244718613, 0.843318694898053, 0.709892671269912, 0.503675664452435)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.03254580497742,secs,1
nloptr,bobyqa,Rosenbrock,10,"(3.15843294141814, 3.50458223838359, 4.03033911716193, 1.29758712369949, 3.02335164276883, -1.5655430406332, -2.7973447763361, -0.0863275653682649, 4.20518113067374, 2.06466626143083)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.08371103919958e-28,"(1, 1, 1, 0.999999999999999, 0.999999999999999, 0.999999999999998, 0.999999999999996, 0.999999999999992, 0.999999999999983, 0.999999999999967)",2496,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.0967485904693604,secs,1
